Location,Day,Temperature,WeatherCondition
Location_56,240,26.297394346194913,Thunderstorm
Location_56,241,37.55315401129875,Sunny
Location_56,242,7.2061161137172896,Thunderstorm
Location_56,243,4.412432354996257,Sunny
Location_56,244,23.24603967338551,Cloudy
Location_56,245,39.65029244897899,Windy
Location_56,246,-8.843447387571581,Cloudy
Location_56,247,34.85185957264578,Snowing
Location_56,248,17.56214366845495,Foggy
Location_56,249,-4.353573495270238,Raining
Location_56,250,26.507740192004107,Windy
Location_56,251,26.600111400870972,Thunderstorm
Location_56,252,10.411607876055626,Sunny
Location_56,253,6.038079580693456,Thunderstorm
Location_56,254,39.5810946046882,Foggy
Location_56,255,28.39360115054688,Cloudy
Location_56,256,20.54399837378473,Cloudy
Location_56,257,38.42934375646594,Cloudy
Location_56,258,39.31917379850659,Snowing
Location_56,259,5.401323447144877,Snowing
Location_56,260,-6.3439491232577545,Snowing
Location_56,261,8.651019935397343,Cloudy
Location_56,262,8.28585682175379,Raining
Location_56,263,-3.3324218721249927,Foggy
Location_56,264,26.11067779066999,Sunny
Location_56,265,27.870060476795977,Windy
Location_56,266,1.131374714525478,Foggy
Location_56,267,2.9582605717394888,Foggy
Location_56,268,12.991356566534566,Foggy
Location_56,269,-9.959576089288193,Windy
Location_56,270,15.927163914470551,Thunderstorm
Location_56,271,33.56539948805412,Foggy
Location_56,272,17.497094578420374,Windy
Location_56,273,36.08291390972053,Snowing
Location_56,274,39.155286816815504,Windy
Location_56,275,35.768738010935,Foggy
Location_56,276,10.856424360338693,Thunderstorm
Location_56,277,11.222217115737873,Foggy
Location_56,278,2.44143971902173,Sunny
Location_56,279,8.607967932019935,Thunderstorm
Location_56,280,19.8820923032983,Raining
Location_56,281,-7.506433676033433,Cloudy
Location_56,282,38.889915642943826,Windy
Location_56,283,4.775742859528606,Raining
Location_56,284,11.059654868356048,Raining
Location_56,285,38.00656100254284,Cloudy
Location_56,286,-7.674204589705516,Raining
Location_56,287,30.221092971061132,Windy
Location_56,288,2.763980035430855,Snowing
Location_56,289,-0.9000304987580225,Sunny
Location_56,290,3.1469718190113998,Windy
Location_56,291,15.323688178631699,Windy
Location_56,292,30.973137071699277,Sunny
Location_56,293,4.422776501735113,Windy
Location_56,294,4.577594915819276,Raining
Location_56,295,26.072380579780535,Cloudy
Location_56,296,30.331164461147807,Foggy
Location_56,297,33.71682275456792,Snowing
Location_56,298,32.583852652414684,Raining
Location_56,299,22.003873082077057,Snowing
Location_56,300,20.08547113821859,Thunderstorm
Location_56,301,26.342849643940376,Foggy
Location_56,302,-0.5263178382987643,Sunny
Location_56,303,33.66188827753231,Sunny
Location_56,304,-7.135345781114707,Thunderstorm
Location_56,305,23.93238204183769,Snowing
Location_56,306,35.90260334447351,Snowing
Location_56,307,19.95105232818555,Cloudy
Location_56,308,18.526417346827458,Snowing
Location_56,309,13.11825144365962,Raining
Location_56,310,18.835720439617855,Snowing
Location_56,311,2.0534160863162203,Thunderstorm
Location_56,312,9.396027431159656,Windy
Location_56,313,-4.450915884051656,Foggy
Location_56,314,2.0223092336763813,Snowing
Location_56,315,6.144431221851125,Sunny
Location_56,316,25.982502286017535,Snowing
Location_56,317,-3.672953285370653,Cloudy
Location_56,318,-7.327728412331621,Snowing
Location_56,319,-1.9767050726333366,Snowing
Location_56,320,-5.3036529472227665,Sunny
Location_56,321,31.593534981236004,Raining
Location_56,322,36.35746916174985,Cloudy
Location_56,323,27.65179975694563,Sunny
Location_56,324,9.091195347305696,Snowing
Location_56,325,18.72342982838541,Sunny
Location_56,326,23.002113014155114,Snowing
Location_56,327,20.15347525036962,Thunderstorm
Location_56,328,20.286494090551443,Snowing
Location_56,329,-1.8786599245278115,Windy
Location_56,330,18.780441631534604,Cloudy
Location_56,331,1.880424279295248,Snowing
Location_56,332,-0.4682444253081357,Sunny
Location_56,333,26.543912302902136,Cloudy
Location_56,334,9.11247623580115,Foggy
Location_56,335,-5.700613027217296,Cloudy
Location_56,336,20.777311193089595,Raining
Location_56,337,26.393171423390754,Raining
Location_56,338,33.11019439280025,Sunny
Location_56,339,25.40745436523946,Foggy
Location_56,340,34.86841367161084,Snowing
Location_56,341,9.23481538350929,Sunny
Location_56,342,-8.871202728401808,Windy
Location_56,343,9.661569283769914,Windy
Location_56,344,29.03189603974112,Thunderstorm
Location_56,345,0.14413381760895305,Raining
Location_56,346,-6.426691405154058,Sunny
Location_56,347,3.3738281604994853,Thunderstorm
Location_56,348,33.1308779903853,Sunny
Location_56,349,4.579085232540761,Cloudy
Location_56,350,24.402653904145907,Windy
Location_56,351,20.50245776352079,Foggy
Location_56,352,22.2651632814285,Cloudy
Location_56,353,4.921578958643666,Foggy
Location_56,354,-7.659019448106066,Cloudy
Location_56,355,11.457369930140352,Foggy
Location_56,356,20.398727034504013,Thunderstorm
Location_56,357,1.6710352732301903,Snowing
Location_56,358,23.880302617472502,Sunny
Location_56,359,2.6111999834658093,Foggy
Location_56,360,-5.9110622944347515,Windy
Location_56,361,5.773651624008057,Raining
Location_56,362,9.78180859461018,Snowing
Location_56,363,23.02709207721898,Cloudy
Location_56,364,6.7898033457797915,Windy
Location_56,365,-2.7434936453712497,Windy
Location_56,366,30.39742993784664,Foggy
Location_56,367,-2.720817498948133,Foggy
Location_57,1,4.147526563292152,Foggy
Location_57,2,26.020868497461635,Snowing
Location_57,3,23.43999603230212,Windy
Location_57,4,37.110088569395884,Thunderstorm
Location_57,5,32.33920612809226,Cloudy
Location_57,6,25.30230092611378,Thunderstorm
Location_57,7,30.346674693577846,Windy
Location_57,8,-4.287842113670328,Raining
Location_57,9,12.2953205746368,Sunny
Location_57,10,21.162953774725267,Cloudy
Location_57,11,14.652132600216962,Cloudy
Location_57,12,10.568749930938761,Thunderstorm
Location_57,13,9.376733603274165,Raining
Location_57,14,28.683857718318308,Cloudy
Location_57,15,-5.295874636444388,Sunny
Location_57,16,14.424197822532562,Windy
Location_57,17,21.587215083481006,Raining
Location_57,18,36.068297636739956,Sunny
Location_57,19,26.57229183863953,Windy
Location_57,20,-7.1100795643498325,Cloudy
Location_57,21,5.763088925652442,Cloudy
Location_57,22,35.11069420045182,Windy
Location_57,23,23.628028905593787,Thunderstorm
Location_57,24,13.568711655302387,Cloudy
Location_57,25,-1.215999615113608,Raining
Location_57,26,3.1932671778400348,Foggy
Location_57,27,14.03843128275479,Snowing
Location_57,28,36.93214098796407,Thunderstorm
Location_57,29,11.732967532012452,Thunderstorm
Location_57,30,-0.8224892625358269,Cloudy
Location_57,31,31.47703198167077,Raining
Location_57,32,31.29978229792922,Snowing
Location_57,33,28.42682153356084,Cloudy
Location_57,34,14.536159676144631,Foggy
Location_57,35,25.691435234430095,Cloudy
Location_57,36,39.90668323194114,Thunderstorm
Location_57,37,36.537903541265194,Snowing
Location_57,38,-5.075830532071892,Thunderstorm
Location_57,39,-4.035200620827158,Cloudy
Location_57,40,-8.888615769394756,Snowing
Location_57,41,8.319983592772655,Sunny
Location_57,42,34.53146573988764,Raining
Location_57,43,9.243446667119969,Sunny
Location_57,44,25.91763265119281,Windy
Location_57,45,20.38880979330533,Foggy
Location_57,46,6.277103820067623,Windy
Location_57,47,15.656335372683852,Thunderstorm
Location_57,48,-4.944711158449568,Windy
Location_57,49,22.944956393622142,Thunderstorm
Location_57,50,4.523330017259518,Raining
Location_57,51,4.6044869398553665,Thunderstorm
Location_57,52,16.575664157196417,Raining
Location_57,53,13.706503179529264,Foggy
Location_57,54,15.823652622107847,Snowing
Location_57,55,0.818011543015821,Snowing
Location_57,56,1.6243143905931436,Thunderstorm
Location_57,57,21.150535604847697,Foggy
Location_57,58,3.414735999532212,Thunderstorm
Location_57,59,5.740654816363875,Thunderstorm
Location_57,60,14.507864921872063,Snowing
Location_57,61,5.091181044607444,Raining
Location_57,62,-9.018815607873506,Windy
Location_57,63,5.374368688072593,Sunny
Location_57,64,22.021699002770468,Windy
Location_57,65,25.80744573703373,Foggy
Location_57,66,-0.2753424793805266,Sunny
Location_57,67,-1.4023253799980555,Thunderstorm
Location_57,68,26.494864115525097,Cloudy
Location_57,69,21.423607434431883,Raining
Location_57,70,5.5229662073473715,Snowing
Location_57,71,11.850302254802216,Windy
Location_57,72,34.17103880069223,Sunny
Location_57,73,37.56037753152673,Foggy
Location_57,74,1.9891901444356357,Raining
Location_57,75,37.13684481633104,Foggy
Location_57,76,13.508319681353978,Snowing
Location_57,77,19.153757965926502,Raining
Location_57,78,20.75356599913241,Foggy
Location_57,79,12.037974182577873,Foggy
Location_57,80,12.161291834387843,Sunny
Location_57,81,16.579837057097844,Snowing
Location_57,82,-2.8458929062429386,Snowing
Location_57,83,11.68459324297956,Thunderstorm
Location_57,84,6.856005269679052,Snowing
Location_57,85,2.325708018680359,Sunny
Location_57,86,31.206388954330365,Thunderstorm
Location_57,87,5.7790532436766995,Cloudy
Location_57,88,33.83989889685102,Thunderstorm
Location_57,89,35.88726283681321,Foggy
Location_57,90,23.932898966136648,Windy
Location_57,91,4.469894719101351,Snowing
Location_57,92,16.939185442858225,Windy
Location_57,93,-8.093074200535185,Foggy
Location_57,94,14.779306190765592,Raining
Location_57,95,38.99685024470932,Foggy
Location_57,96,13.640725392162427,Sunny
Location_57,97,3.0639064243326057,Raining
Location_57,98,37.52313725490925,Foggy
Location_57,99,16.618895228715587,Raining
Location_57,100,12.413725680586971,Cloudy
Location_57,101,30.894791064515175,Foggy
Location_57,102,20.504659788058184,Thunderstorm
Location_57,103,9.252289995704185,Windy
Location_57,104,13.959393747224205,Cloudy
Location_57,105,32.30365049635934,Raining
Location_57,106,3.2949494223960905,Cloudy
Location_57,107,0.8777969684230982,Cloudy
Location_57,108,-7.087570498852599,Windy
Location_57,109,24.00324605774326,Sunny
Location_57,110,31.901958371946826,Raining
Location_57,111,9.18291710300829,Snowing
Location_57,112,16.312876269452225,Raining
Location_57,113,6.7746443977939315,Raining
Location_57,114,29.070677491849573,Raining
Location_57,115,16.885251452670495,Cloudy
Location_57,116,11.42923232280896,Snowing
Location_57,117,31.2016742622339,Raining
Location_57,118,-0.48235329845551966,Snowing
Location_57,119,27.657061694826318,Thunderstorm
Location_57,120,-2.1091871052058195,Cloudy
Location_57,121,26.69470008015925,Sunny
Location_57,122,30.795672754205924,Sunny
Location_57,123,29.59671703373239,Windy
Location_57,124,22.484722389940615,Raining
Location_57,125,-1.8910334434867977,Cloudy
Location_57,126,-4.479966249223491,Snowing
Location_57,127,-5.227816685979167,Windy
Location_57,128,8.795649927227643,Thunderstorm
Location_57,129,14.004869533531643,Windy
Location_57,130,21.026318744647952,Foggy
Location_57,131,21.29507722988255,Thunderstorm
Location_57,132,8.11039363555403,Windy
Location_57,133,-2.51408138973361,Sunny
Location_57,134,6.8579711438842885,Sunny
Location_57,135,32.56565813407855,Foggy
Location_57,136,19.58188613628878,Thunderstorm
Location_57,137,5.427610139891534,Foggy
Location_57,138,-2.1567498089202797,Foggy
Location_57,139,-0.7074303764455685,Sunny
Location_57,140,2.501204784741205,Cloudy
Location_57,141,-3.534301475297993,Windy
Location_57,142,0.2858777215441002,Thunderstorm
Location_57,143,6.3056866832983545,Sunny
Location_57,144,39.44156752683979,Sunny
Location_57,145,0.26081086731663383,Snowing
Location_57,146,38.41070088550761,Thunderstorm
Location_57,147,21.459842497593826,Cloudy
Location_57,148,21.077372407248866,Snowing
Location_57,149,5.9245879325813515,Foggy
Location_57,150,33.261954913697124,Thunderstorm
Location_57,151,6.127691351728256,Sunny
Location_57,152,13.235039622713582,Thunderstorm
Location_57,153,-8.066154857920324,Raining
Location_57,154,33.31467403400496,Windy
Location_57,155,29.803201667594692,Snowing
Location_57,156,14.483546115279896,Raining
Location_57,157,37.361967432860325,Windy
Location_57,158,30.242696475155526,Cloudy
Location_57,159,-7.826592618713542,Raining
Location_57,160,6.898432863454271,Snowing
Location_57,161,35.19816782107399,Cloudy
Location_57,162,10.168814927208928,Windy
Location_57,163,7.34368918067738,Raining
Location_57,164,5.609724411202496,Foggy
Location_57,165,8.19020140864621,Sunny
Location_57,166,29.770530572591248,Foggy
Location_57,167,25.5467564978713,Thunderstorm
Location_57,168,-0.9234101206723153,Sunny
Location_57,169,21.032988737514916,Sunny
Location_57,170,29.673470262563626,Thunderstorm
Location_57,171,1.98516410549394,Raining
Location_57,172,-2.8441848216642382,Raining
Location_57,173,36.86152790177129,Thunderstorm
Location_57,174,11.562402593920467,Raining
Location_57,175,12.969821145772894,Raining
Location_57,176,-9.603794471019475,Thunderstorm
Location_57,177,-1.5406898052736508,Foggy
Location_57,178,-4.175497348675702,Snowing
Location_57,179,0.8524594861541637,Foggy
Location_57,180,-4.812082742517356,Foggy
Location_57,181,7.467430562268277,Foggy
Location_57,182,-7.438720538629081,Foggy
Location_57,183,5.458793654225245,Thunderstorm
Location_57,184,6.340190638053816,Snowing
Location_57,185,-3.6935982139558696,Foggy
Location_57,186,12.042529165972486,Foggy
Location_57,187,-8.682503607025772,Cloudy
Location_57,188,0.6549831817207838,Windy
Location_57,189,38.276346370704516,Sunny
Location_57,190,11.305881589341624,Sunny
Location_57,191,18.102010605711126,Cloudy
Location_57,192,9.273737114622016,Raining
Location_57,193,-8.588212350801768,Foggy
Location_57,194,31.816319561087433,Snowing
Location_57,195,35.67104399864498,Raining
Location_57,196,5.868276866439185,Raining
Location_57,197,1.7847930156347651,Foggy
Location_57,198,27.004385699739835,Thunderstorm
Location_57,199,19.653012594320614,Foggy
Location_57,200,37.92442193578209,Cloudy
Location_57,201,22.760821638138722,Sunny
Location_57,202,10.747681379596216,Thunderstorm
Location_57,203,12.971180207572672,Windy
Location_57,204,18.507173913728728,Windy
Location_57,205,30.78276469607861,Thunderstorm
Location_57,206,3.4267167812861796,Windy
Location_57,207,33.975435509152426,Sunny
Location_57,208,-3.862315828821819,Foggy
Location_57,209,12.45993856502848,Thunderstorm
Location_57,210,-6.791963644957263,Windy
Location_57,211,6.530070002829671,Foggy
Location_57,212,8.954283824310163,Foggy
Location_57,213,-2.2007105619324863,Windy
Location_57,214,22.712663331491434,Sunny
Location_57,215,7.050692238016325,Raining
Location_57,216,11.824284076735278,Cloudy
Location_57,217,35.506417237754476,Raining
Location_57,218,-0.16062345726246186,Sunny
Location_57,219,19.386450913598082,Cloudy
Location_57,220,17.51422963479438,Snowing
Location_57,221,-7.983902307583021,Snowing
Location_57,222,-1.2758244078906387,Snowing
Location_57,223,27.980504342372726,Windy
Location_57,224,25.68788142882297,Raining
Location_57,225,34.620410392317325,Sunny
Location_57,226,15.157522941329063,Thunderstorm
Location_57,227,-2.4826966471979928,Cloudy
Location_57,228,3.7314346372023994,Thunderstorm
Location_57,229,31.08869626890224,Cloudy
Location_57,230,36.34250014012979,Sunny
Location_57,231,21.171490273468127,Thunderstorm
Location_57,232,-2.210750147998355,Cloudy
Location_57,233,-8.192601253380667,Snowing
Location_57,234,-8.412208269742491,Windy
Location_57,235,15.31133264744157,Sunny
Location_57,236,15.178755989722795,Cloudy
Location_57,237,13.426466336369323,Thunderstorm
Location_57,238,-0.7922143258682315,Windy
Location_57,239,-1.8877612535293036,Foggy
Location_57,240,-9.460150824931315,Sunny
Location_57,241,34.75146368299951,Raining
Location_57,242,6.090561562736088,Raining
Location_57,243,28.669708114567726,Foggy
Location_57,244,32.228303340901846,Raining
Location_57,245,-8.087504810343196,Raining
Location_57,246,12.349230827282373,Snowing
Location_57,247,13.600798238101568,Cloudy
Location_57,248,39.03000665712276,Snowing
Location_57,249,-9.885704261265868,Thunderstorm
Location_57,250,16.45425450167698,Cloudy
Location_57,251,30.330650004440685,Windy
Location_57,252,18.710977959017033,Thunderstorm
Location_57,253,13.01546106117312,Thunderstorm
Location_57,254,38.87312463554526,Foggy
Location_57,255,-5.102568940219739,Sunny
Location_57,256,11.006459502516954,Snowing
Location_57,257,24.22510516527629,Cloudy
Location_57,258,24.224864628077,Foggy
Location_57,259,34.48989819620987,Sunny
Location_57,260,10.05600104633692,Windy
Location_57,261,32.09643754640967,Foggy
Location_57,262,28.264027874260293,Foggy
Location_57,263,3.863062841586544,Cloudy
Location_57,264,-2.9382443296553955,Windy
Location_57,265,38.85008519903785,Snowing
Location_57,266,29.38659007326045,Raining
Location_57,267,27.56632290556852,Thunderstorm
Location_57,268,-4.642874881502298,Sunny
Location_57,269,-4.566255627281342,Sunny
Location_57,270,3.694925902071514,Foggy
Location_57,271,4.853091834039001,Thunderstorm
Location_57,272,16.489678658063497,Raining
Location_57,273,26.855137003071604,Thunderstorm
Location_57,274,20.350680241156685,Sunny
Location_57,275,7.220163367063673,Sunny
Location_57,276,12.347341942753296,Cloudy
Location_57,277,2.254302516394173,Sunny
Location_57,278,2.24343866414816,Sunny
Location_57,279,-3.6481253143474195,Foggy
Location_57,280,17.645198998105837,Snowing
Location_57,281,30.789344596571297,Raining
Location_57,282,22.091104378277528,Raining
Location_57,283,22.543743942472013,Sunny
Location_57,284,36.65401573472013,Sunny
Location_57,285,2.470752870532092,Foggy
Location_57,286,16.78703455902304,Thunderstorm
Location_57,287,-1.8795952876860387,Raining
Location_57,288,29.431234523693732,Sunny
Location_57,289,20.52797014790537,Windy
Location_57,290,33.120892086388245,Cloudy
Location_57,291,33.53086310110043,Cloudy
Location_57,292,-2.3185022521985363,Snowing
Location_57,293,1.7516115110321397,Thunderstorm
Location_57,294,20.52559201017999,Raining
Location_57,295,2.8193290658230037,Cloudy
Location_57,296,29.898581130717773,Raining
Location_57,297,30.76779285539088,Sunny
Location_57,298,37.62444378019451,Raining
Location_57,299,5.72245710729967,Foggy
Location_57,300,15.19704916826317,Windy
Location_57,301,-1.253000883821267,Cloudy
Location_57,302,14.977415444611623,Thunderstorm
Location_57,303,4.259906132104728,Cloudy
Location_57,304,-6.032124915664357,Foggy
Location_57,305,3.976017135272068,Cloudy
Location_57,306,-8.194423446038204,Raining
Location_57,307,10.488645992107774,Sunny
Location_57,308,28.457089449021723,Raining
Location_57,309,5.242653233409115,Raining
Location_57,310,11.801095632662303,Cloudy
Location_57,311,22.841670970786282,Snowing
Location_57,312,7.714838970111352,Raining
Location_57,313,21.508256530052243,Snowing
Location_57,314,32.412841905329294,Raining
Location_57,315,-1.816266832292687,Foggy
Location_57,316,28.14329855494683,Raining
Location_57,317,39.200800771485085,Raining
Location_57,318,1.178715979681824,Windy
Location_57,319,-3.8318480308423126,Snowing
Location_57,320,-2.078518275729543,Thunderstorm
Location_57,321,34.31075584898026,Thunderstorm
Location_57,322,16.670526948905042,Snowing
Location_57,323,-4.333316873413741,Cloudy
Location_57,324,29.757305385041242,Foggy
Location_57,325,28.45338193592262,Foggy
Location_57,326,18.6789849665046,Cloudy
Location_57,327,14.920073337170773,Windy
Location_57,328,35.95300250046248,Snowing
Location_57,329,-0.9423151573982285,Cloudy
Location_57,330,11.91887662815601,Windy
Location_57,331,-9.482254129521836,Cloudy
Location_57,332,12.039358216245269,Cloudy
Location_57,333,7.153431228952144,Thunderstorm
Location_57,334,32.68483876911942,Windy
Location_57,335,23.804584162171977,Raining
Location_57,336,15.365854006738243,Thunderstorm
Location_57,337,39.770080114183784,Sunny
Location_57,338,5.1567694132878295,Windy
Location_57,339,5.707635535167242,Sunny
Location_57,340,-2.844624291825184,Cloudy
Location_57,341,28.08582544295632,Thunderstorm
Location_57,342,3.487541717932693,Sunny
Location_57,343,25.2344783806778,Snowing
Location_57,344,38.13178956505131,Windy
Location_57,345,10.84086614520752,Foggy
Location_57,346,-6.817980881849869,Cloudy
Location_57,347,27.461125743665555,Snowing
Location_57,348,35.31554829595294,Thunderstorm
Location_57,349,1.6701218906433972,Thunderstorm
Location_57,350,21.361619726392036,Snowing
Location_57,351,11.858130533233627,Cloudy
Location_57,352,-8.884312958401782,Sunny
Location_57,353,27.364913795841936,Thunderstorm
Location_57,354,34.408549356198016,Windy
Location_57,355,20.643187279809876,Snowing
Location_57,356,18.971017613993787,Cloudy
Location_57,357,12.126283688984387,Thunderstorm
Location_57,358,3.062883326170322,Foggy
Location_57,359,29.152568405585015,Sunny
Location_57,360,22.17268287631265,Cloudy
Location_57,361,34.6440810373287,Thunderstorm
Location_57,362,11.206984639087139,Raining
Location_57,363,35.018752762764166,Windy
Location_57,364,-5.283524644552953,Raining
Location_57,365,37.321762148385034,Sunny
Location_57,366,25.40400794894802,Windy
Location_57,367,-9.988994139534393,Snowing
Location_58,1,32.55008228428295,Sunny
Location_58,2,32.976647247134984,Snowing
Location_58,3,31.62232537319742,Thunderstorm
Location_58,4,-2.819897585877575,Foggy
Location_58,5,8.631368379508022,Thunderstorm
Location_58,6,34.37421119523778,Snowing
Location_58,7,35.80371757146906,Raining
Location_58,8,35.29079294660691,Windy
Location_58,9,-7.285981884444611,Raining
Location_58,10,26.888998931165588,Sunny
Location_58,11,29.29715105905275,Thunderstorm
Location_58,12,4.03504333046447,Snowing
Location_58,13,-5.023572044770854,Sunny
Location_58,14,26.096941633454712,Thunderstorm
Location_58,15,32.81544222552986,Sunny
Location_58,16,12.629858323639596,Thunderstorm
Location_58,17,18.58148362325955,Snowing
Location_58,18,-2.260457354909459,Thunderstorm
Location_58,19,8.995336150996444,Raining
Location_58,20,-3.164754378835757,Snowing
Location_58,21,39.03850909899346,Foggy
Location_58,22,12.047131720466595,Foggy
Location_58,23,10.868031326094933,Sunny
Location_58,24,-2.674204015301237,Windy
Location_58,25,11.798059238008339,Snowing
Location_58,26,23.60645594756086,Cloudy
Location_58,27,25.33436721718892,Foggy
Location_58,28,22.88377935506943,Raining
Location_58,29,0.6708520341141426,Sunny
Location_58,30,37.93417424574032,Thunderstorm
Location_58,31,2.337220677601385,Cloudy
Location_58,32,14.055960988539312,Thunderstorm
Location_58,33,24.403468776952515,Thunderstorm
Location_58,34,33.144387553400044,Foggy
Location_58,35,26.178296085083275,Windy
Location_58,36,6.477206939064448,Raining
Location_58,37,35.013862045767915,Snowing
Location_58,38,10.491696465837062,Windy
Location_58,39,34.09932211244939,Windy
Location_58,40,24.684167283302195,Foggy
Location_58,41,11.527345444471909,Cloudy
Location_58,42,0.5893655044091926,Raining
Location_58,43,1.0620588819341776,Sunny
Location_58,44,38.112033392684985,Snowing
Location_58,45,28.58586849678182,Thunderstorm
Location_58,46,21.74941267981924,Foggy
Location_58,47,28.642441496000387,Snowing
Location_58,48,15.301738493097787,Cloudy
Location_58,49,30.039676451401576,Thunderstorm
Location_58,50,38.7130141493636,Snowing
Location_58,51,13.992078673819233,Raining
Location_58,52,11.27673660236712,Windy
Location_58,53,0.964610316166123,Cloudy
Location_58,54,36.620552838395476,Thunderstorm
Location_58,55,27.863024200153795,Foggy
Location_58,56,31.411243004164277,Thunderstorm
Location_58,57,3.672721749777084,Snowing
Location_58,58,-2.729856734918142,Windy
Location_58,59,30.226769991305048,Thunderstorm
Location_58,60,4.374657131501712,Snowing
Location_58,61,17.680097577673568,Foggy
Location_58,62,7.761577277842022,Thunderstorm
Location_58,63,24.09253468411066,Foggy
Location_58,64,39.494823388363955,Sunny
Location_58,65,-0.5825371376618946,Foggy
Location_58,66,2.0618167731498467,Foggy
Location_58,67,20.428731446450996,Thunderstorm
Location_58,68,38.81900518282619,Windy
Location_58,69,38.47512653304552,Sunny
Location_58,70,23.256502357960862,Snowing
Location_58,71,-4.619821889286182,Cloudy
Location_58,72,5.260010019883008,Windy
Location_58,73,4.308197971431236,Windy
Location_58,74,11.496317344548071,Raining
Location_58,75,37.757707126039676,Thunderstorm
Location_58,76,11.56070341505028,Windy
Location_58,77,-7.128604079156106,Thunderstorm
Location_58,78,25.181750520894624,Cloudy
Location_58,79,21.662408345337756,Cloudy
Location_58,80,30.562930907283338,Thunderstorm
Location_58,81,25.12100489339506,Thunderstorm
Location_58,82,35.84511834594525,Windy
Location_58,83,14.936373836977722,Thunderstorm
Location_58,84,24.304461220373987,Sunny
Location_58,85,-0.007448867919698898,Raining
Location_58,86,10.744775039159073,Foggy
Location_58,87,8.111581904445544,Raining
Location_58,88,22.896578491797847,Raining
Location_58,89,-4.8742766540232925,Thunderstorm
Location_58,90,-1.9906928903787993,Thunderstorm
Location_58,91,31.49570291006254,Foggy
Location_58,92,15.472889322187726,Windy
Location_58,93,34.913094140002634,Raining
Location_58,94,39.488306079801895,Sunny
Location_58,95,9.729006767139325,Snowing
Location_58,96,-3.423641754214942,Sunny
Location_58,97,-1.0530829313046297,Cloudy
Location_58,98,25.898038042635932,Windy
Location_58,99,11.578308858724633,Thunderstorm
Location_58,100,21.12148250273654,Cloudy
Location_58,101,27.69831204864306,Cloudy
Location_58,102,24.888003080142468,Thunderstorm
Location_58,103,-9.443197640840342,Windy
Location_58,104,36.71192224866672,Sunny
Location_58,105,36.2173009642832,Thunderstorm
Location_58,106,1.7131375194828191,Foggy
Location_58,107,16.173173865861077,Windy
Location_58,108,1.5622854972800777,Raining
Location_58,109,29.157394382520096,Foggy
Location_58,110,38.15890495334378,Raining
Location_58,111,13.966011104618435,Cloudy
Location_58,112,-7.297106932856398,Snowing
Location_58,113,36.917556879205364,Windy
Location_58,114,32.59221552040224,Foggy
Location_58,115,28.602989164071104,Raining
Location_58,116,35.945261665192206,Cloudy
Location_58,117,16.877824995513176,Cloudy
Location_58,118,7.504635146933271,Snowing
Location_58,119,36.56947035025853,Thunderstorm
Location_58,120,3.5604011849553956,Sunny
Location_58,121,1.7221738263427078,Thunderstorm
Location_58,122,34.86285977760764,Raining
Location_58,123,-6.944979116856772,Snowing
Location_58,124,9.21571895176925,Cloudy
Location_58,125,11.675488468606432,Sunny
Location_58,126,29.50343883554592,Sunny
Location_58,127,27.1641074840659,Foggy
Location_58,128,14.74898437254905,Sunny
Location_58,129,13.133069643627241,Windy
Location_58,130,9.90059943575956,Cloudy
Location_58,131,-0.5880799695601819,Cloudy
Location_58,132,-4.536350239505673,Thunderstorm
Location_58,133,38.85891229977392,Foggy
Location_58,134,13.153598822669768,Sunny
Location_58,135,-7.650534294729669,Windy
Location_58,136,3.7669218933102915,Thunderstorm
Location_58,137,3.92207791089265,Raining
Location_58,138,2.144727610358103,Snowing
Location_58,139,-7.6508835268135975,Raining
Location_58,140,12.26614123918132,Snowing
Location_58,141,27.415002495711725,Windy
Location_58,142,-5.5489396430304,Foggy
Location_58,143,23.273911867502058,Sunny
Location_58,144,-0.824212190403653,Foggy
Location_58,145,28.532037373737026,Cloudy
Location_58,146,13.549747614677742,Raining
Location_58,147,36.889730178523386,Foggy
Location_58,148,13.884295936977445,Snowing
Location_58,149,-1.1851918611841903,Windy
Location_58,150,34.59606249982185,Cloudy
Location_58,151,5.9079506240901996,Thunderstorm
Location_58,152,16.0275893705091,Cloudy
Location_58,153,23.755563907923168,Snowing
Location_58,154,31.28175827889281,Snowing
Location_58,155,18.733974246469813,Cloudy
Location_58,156,20.71322733849624,Cloudy
Location_58,157,7.765999645383591,Raining
Location_58,158,-4.1395860924475585,Windy
Location_58,159,26.681838496671702,Foggy
Location_58,160,10.91496452331969,Windy
Location_58,161,11.519833767933399,Snowing
Location_58,162,3.9424039095087764,Windy
Location_58,163,37.76533931946085,Snowing
Location_58,164,22.903852104848824,Windy
Location_58,165,-6.783209195186282,Raining
Location_58,166,23.628444700644394,Windy
Location_58,167,-6.434866253231682,Thunderstorm
Location_58,168,25.278975324631176,Sunny
Location_58,169,13.37763044825893,Thunderstorm
Location_58,170,-3.431476230310439,Thunderstorm
Location_58,171,-0.25043999806163164,Sunny
Location_58,172,10.601907623538462,Snowing
Location_58,173,25.308871569685508,Cloudy
Location_58,174,-4.019705092931,Sunny
Location_58,175,-7.062038701703401,Windy
Location_58,176,22.50144450880302,Thunderstorm
Location_58,177,-0.5519106302545289,Snowing
Location_58,178,16.34004039999802,Thunderstorm
Location_58,179,8.13126831023511,Snowing
Location_58,180,15.119337348272808,Sunny
Location_58,181,26.701337007217845,Cloudy
